SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
97071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253859,0.0,Cash loans,F,N,Y,0.0,180000.0,540000.0,32287.5,540000.0,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.026392,56.43835616438356,-1000.6657534246575,-10779.0,-1596.0,,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,2.0,2.0,THURSDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,,0.6444770732103183,0.7121551551910698,0.0742,,0.9811,,,0.08,0.069,0.3333,,,,0.0776,,0.0,0.0756,,0.9811,,,0.0806,0.069,0.3333,,,,0.0809,,0.0,0.0749,,0.9811,,,0.08,0.069,0.3333,,,,0.079,,0.0,,block of flats,0.0611,Panel,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148372,0.0,Cash loans,F,N,Y,0.0,153000.0,454500.0,21865.5,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009549,49.49589041095891,3.0767123287671234,-10038.0,-1572.0,,1.0,1.0,1.0,1.0,1.0,0.0,Managers,2.0,2.0,2.0,WEDNESDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Government,,0.5931873988437777,0.4866531565147181,0.1639,0.1582,0.9776,,,,0.2759,0.1667,,0.105,,0.0987,,0.0,0.1669999999999999,0.1641,0.9777,,,,0.2759,0.1667,,0.1074,,0.1028,,0.0,0.1655,0.1582,0.9776,,,,0.2759,0.1667,,0.1069,,0.1005,,0.0,,block of flats,0.1096,Panel,No,0.0,0.0,0.0,0.0,-3203.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
52704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101773,0.0,Cash loans,F,N,N,0.0,180000.0,135000.0,16020.0,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.010006,38.775342465753425,0.4931506849315068,-190.0,-4871.0,,1.0,1.0,0.0,1.0,1.0,0.0,Medicine staff,1.0,2.0,2.0,WEDNESDAY,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Other,0.1650346595815533,0.233755206951475,0.5136937663039473,0.033,,0.9801,,,0.0,0.069,0.0417,,0.0138,,0.0187,,0.0106,0.0336,,0.9801,,,0.0,0.069,0.0417,,0.0141,,0.0195,,0.0112,0.0333,,0.9801,,,0.0,0.069,0.0417,,0.014,,0.0191,,0.0108,,block of flats,0.0147,Block,No,5.0,0.0,5.0,0.0,-159.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
155318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189205,0.0,Cash loans,M,Y,N,0.0,126000.0,143910.0,15628.5,135000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.035792,22.553424657534247,1.2904109589041095,-3486.0,-894.0,64.0,1.0,1.0,0.0,1.0,1.0,0.0,Cooking staff,1.0,2.0,2.0,TUESDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Restaurant,,0.4994387935237999,0.1674084472266241,0.0474,0.0891,0.995,0.8640000000000001,0.0131,0.0,0.1207,0.1458,0.2083,0.0344,0.0538,0.043,0.0,0.0144,0.0294,0.0925,0.9906,0.8693,0.0132,0.0,0.0345,0.125,0.2083,0.0071,0.0588,0.014,0.0,0.0,0.0479,0.0891,0.995,0.8658,0.0132,0.0,0.1207,0.1458,0.2083,0.035,0.0547,0.0437,0.0,0.0147,reg oper account,block of flats,0.0211,"Stone, brick",No,1.0,0.0,1.0,0.0,-1108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158475,0.0,Cash loans,F,N,N,0.0,67500.0,508495.5,22396.5,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.016612,53.81095890410959,2.2356164383561645,-6765.0,-3110.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,2.0,SUNDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Self-employed,,0.3691262795618984,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1754.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
7417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280040,0.0,Cash loans,F,N,N,0.0,135000.0,545040.0,25407.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.002506,55.87945205479452,1.010958904109589,-9450.0,-3868.0,,1.0,1.0,0.0,1.0,0.0,0.0,Cleaning staff,1.0,2.0,2.0,FRIDAY,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Housing,,0.6978353495682599,0.3774042489507649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143818,0.0,Cash loans,F,N,Y,1.0,225000.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.014464,25.90684931506849,2.115068493150685,-3816.0,-2147.0,,1.0,1.0,1.0,1.0,1.0,0.0,Waiters/barmen staff,2.0,2.0,2.0,WEDNESDAY,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.1742494782546224,0.3441569429998521,0.2985949897873972,0.4536,0.4,0.9851,0.7892,0.2532,0.52,0.4483,0.3333,0.375,0.181,0.3488,0.4899,0.0965,0.8106,0.4622,0.4151,0.9851,0.7975,0.2555,0.5236,0.4483,0.3333,0.375,0.1852,0.3811,0.5104,0.0973,0.8581,0.458,0.4,0.9851,0.792,0.2548,0.52,0.4483,0.3333,0.375,0.1842,0.3549,0.4987,0.097,0.8276,org spec account,block of flats,0.5615,"Stone, brick",No,17.0,3.0,17.0,3.0,-429.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
23863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290119,0.0,Cash loans,F,N,Y,0.0,121500.0,521280.0,31630.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010147,39.446575342465756,10.098630136986301,-8884.0,-4369.0,,1.0,1.0,0.0,1.0,0.0,0.0,Sales staff,1.0,2.0,2.0,WEDNESDAY,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Self-employed,,0.3272571792296779,,0.0845,0.07,0.9771,0.6872,0.008,0.0,0.1379,0.2083,0.25,0.0424,0.058,0.0665,0.0502,0.0478,0.0861,0.0726,0.9772,0.6994,0.0081,0.0,0.1379,0.2083,0.25,0.0434,0.0634,0.0693,0.0506,0.0506,0.0854,0.07,0.9771,0.6914,0.0081,0.0,0.1379,0.2083,0.25,0.0431,0.059,0.0677,0.0505,0.0488,reg oper spec account,block of flats,0.0671,"Stone, brick",No,0.0,0.0,0.0,0.0,-1915.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
153163,0.0,Cash loans,M,N,N,0.0,135000.0,1125000.0,40410.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.019101,27.986301369863014,0.4465753424657534,-4868.0,-2714.0,,1.0,1.0,0.0,1.0,1.0,0.0,Sales staff,1.0,2.0,2.0,SUNDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.184963688432968,0.6756377533963819,0.6817058776720116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,-1595.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257361,0.0,Cash loans,M,Y,N,1.0,126000.0,760225.5,30276.0,679500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.01885,38.54520547945206,11.194520547945206,-2339.0,-4310.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,Core staff,3.0,2.0,2.0,SUNDAY,13.0,0.0,0.0,0.0,1.0,1.0,0.0,Security Ministries,,0.5412594470653009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2438.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
53785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300974,0.0,Cash loans,F,N,Y,0.0,90000.0,590337.0,26131.5,477000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,36.73424657534247,6.857534246575343,-7053.0,-1029.0,,1.0,1.0,0.0,1.0,0.0,0.0,Medicine staff,1.0,3.0,2.0,SATURDAY,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Medicine,0.6099485832952661,0.5469657914743143,0.7958031328748403,0.1649,0.1322,0.9786,0.7076,0.0219,0.2,0.1724,0.3333,0.375,0.1149,0.1336,0.1702,0.0039,0.0941,0.1681,0.1372,0.9786,0.7190000000000001,0.0221,0.2014,0.1724,0.3333,0.375,0.1175,0.146,0.1773,0.0039,0.0996,0.1665,0.1322,0.9786,0.7115,0.022,0.2,0.1724,0.3333,0.375,0.1169,0.136,0.1732,0.0039,0.096,reg oper account,block of flats,0.1663,Panel,No,1.0,0.0,1.0,0.0,-2370.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149075,0.0,Cash loans,F,N,N,0.0,67500.0,1125000.0,47664.0,1125000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.028663,64.66301369863014,-1000.6657534246575,-1621.0,-4863.0,,1.0,0.0,0.0,1.0,1.0,0.0,,2.0,2.0,2.0,FRIDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,XNA,0.8518061713360536,0.5809797574802578,0.501075160239048,0.0928,,0.9831,,,0.1,0.0862,0.3333,,,,0.0909,,0.0614,0.0378,,0.9821,,,0.0403,0.0345,0.3333,,,,0.0348,,0.0287,0.0937,,0.9831,,,0.1,0.0862,0.3333,,,,0.0925,,0.0627,,block of flats,0.0322,Panel,No,0.0,0.0,0.0,0.0,-765.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
246099,0.0,Cash loans,M,Y,Y,0.0,112500.0,315000.0,20128.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0072739999999999,28.983561643835618,4.8191780821917805,-6970.0,-1861.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,,2.0,2.0,2.0,WEDNESDAY,13.0,0.0,0.0,0.0,0.0,1.0,1.0,Self-employed,0.0751512714286621,0.0882996233007772,0.5226973172821112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-465.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250984,0.0,Cash loans,F,N,Y,1.0,121500.0,900000.0,46084.5,900000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.015221,29.312328767123287,6.717808219178083,-2154.0,-2546.0,,1.0,1.0,1.0,1.0,1.0,0.0,Laborers,3.0,2.0,2.0,SUNDAY,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.374153391003921,0.6444770732103183,0.6178261467332483,0.0742,0.0513,0.9841,0.7824,,0.08,0.069,0.3333,0.0417,,0.0605,0.0935,0.0,0.0,0.0756,0.0532,0.9841,0.7909,,0.0806,0.069,0.3333,0.0417,,0.0661,0.0975,0.0,0.0,0.0749,0.0513,0.9841,0.7853,,0.08,0.069,0.3333,0.0417,,0.0616,0.0952,0.0,0.0,reg oper spec account,block of flats,0.0736,Panel,No,5.0,0.0,4.0,0.0,-1831.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
230932,0.0,Revolving loans,M,Y,N,0.0,765000.0,900000.0,45000.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019101,54.654794520547945,1.643835616438356,-5454.0,-3324.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,Managers,2.0,2.0,2.0,THURSDAY,11.0,0.0,0.0,0.0,0.0,1.0,1.0,Business Entity Type 2,,0.674246438233377,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
178628,0.0,Cash loans,F,N,Y,0.0,49500.0,76410.0,7956.0,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,53.18904109589041,9.717808219178082,-1550.0,-2912.0,,1.0,1.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,MONDAY,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,,0.5925751224537327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1633.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132371,0.0,Cash loans,F,N,Y,1.0,247500.0,270000.0,19777.5,270000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,37.62465753424657,6.073972602739726,-5516.0,-5145.0,,1.0,1.0,0.0,1.0,0.0,0.0,Drivers,3.0,3.0,3.0,FRIDAY,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Business Entity Type 3,0.4321931672977623,0.5536759737045227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-274.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
250467,0.0,Revolving loans,F,N,N,0.0,382500.0,1800000.0,90000.0,1800000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.018634,26.528767123287672,2.8,-9652.0,-2341.0,,1.0,1.0,0.0,1.0,0.0,0.0,Core staff,2.0,2.0,2.0,WEDNESDAY,11.0,1.0,1.0,0.0,1.0,1.0,0.0,Advertising,,0.628832872347589,0.5691487713619409,0.1856,0.1091,0.9841,0.7824,0.0761,0.2,0.1724,0.3333,0.0417,0.1199,0.1513,0.1906,,0.0022,0.1891,0.1132,0.9841,0.7909,0.0768,0.2014,0.1724,0.3333,0.0417,0.1226,0.1653,0.1986,,0.0023,0.1874,0.1091,0.9841,0.7853,0.0766,0.2,0.1724,0.3333,0.0417,0.122,0.1539,0.1941,,0.0022,org spec account,block of flats,0.192,Panel,No,1.0,0.0,1.0,0.0,-97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210086,0.0,Cash loans,F,N,N,0.0,112500.0,225000.0,11650.5,225000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,Municipal apartment,0.008575,22.232876712328768,0.4958904109589041,-679.0,-15.0,,1.0,1.0,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,FRIDAY,13.0,0.0,0.0,0.0,0.0,1.0,1.0,Business Entity Type 3,0.7258935391803933,0.1735394228774521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
257816,0.0,Cash loans,M,Y,Y,0.0,112500.0,562491.0,23962.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,47.73150684931507,1.115068493150685,-6947.0,-977.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,Security staff,2.0,2.0,2.0,MONDAY,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Transport: type 2,,0.2653117484731741,,0.0082,0.0,0.9886,0.8436,0.0003,0.0,0.0345,0.0,0.0417,0.0423,0.0067,0.0065,0.0,0.0,0.0084,0.0,0.9886,0.8497,0.0003,0.0,0.0345,0.0,0.0417,0.0433,0.0073,0.0068,0.0,0.0,0.0083,0.0,0.9886,0.8457,0.0003,0.0,0.0345,0.0,0.0417,0.043,0.0068,0.0066,0.0,0.0,reg oper account,block of flats,0.0053,"Stone, brick",No,0.0,0.0,0.0,0.0,-2512.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
38840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
